4.530464,7.181870,8.491429,1.036797,4.201980,-4.034441,3.872231
4.289229,7.198843,8.379786,0.905618,4.213262,-4.027643,3.402870
4.095642,7.292667,8.364047,0.928622,3.156353,-22.265203,1.760101
3.872019,7.362507,8.318597,0.928874,2.519518,-34.253696,1.056061
3.670032,7.485163,8.336474,0.950957,1.055887,-35.975903,-1.525421
3.490109,7.603110,8.365892,1.031612,-1.083736,-38.174389,-3.872231
3.299497,7.705782,8.382467,0.921588,-2.914662,-24.286531,-4.810951
3.051999,7.822641,8.396929,1.123716,-4.605324,-24.810032,-7.157761
2.776312,7.917158,8.389833,1.228946,-6.862216,-15.069853,-9.035202
2.494062,7.983302,8.363818,1.452127,-8.331763,-12.637730,-10.677963
2.117668,8.004887,8.280262,1.600637,-10.130572,-2.884786,-11.147324
1.604199,7.908263,8.069329,1.919436,-10.298006,-10.620749,-10.912643
1.073343,7.765229,7.839059,2.166117,-9.949419,-16.621149,-7.861801
0.513955,7.628750,7.646043,2.420653,-7.912601,-10.866917,-6.219032
-0.189811,7.507222,7.509621,2.579352,-6.569953,-7.992264,-3.402870
-0.768988,7.459605,7.499137,2.739429,-4.161780,-2.988060,-1.994781
-1.606476,7.461108,7.632097,2.822777,-2.155203,-3.570307,0.586700
-2.314536,7.533510,7.881044,2.853946,0.191917,-9.155430,2.933510
-2.922516,7.644197,8.183816,2.842031,2.063532,-13.049227,4.576271
-3.601711,7.816834,8.606695,2.771442,4.134840,-18.256531,6.688393
-4.237816,8.044724,9.092671,2.620487,6.323755,-18.119022,8.096481
-4.801501,8.204462,9.506188,2.377016,7.546656,-8.037933,8.331161
-5.412822,8.273961,9.887217,2.203801,7.534211,-6.458927,8.331161
-5.904532,8.242082,10.138808,2.331312,7.113088,-26.073462,4.810951
-6.449387,7.880277,10.182993,3.186855,5.196661,-46.568363,0.352020
-6.915400,7.497339,10.199650,3.047912,1.058002,-45.395412,-3.402870
-7.480880,7.068267,10.291937,2.579215,-2.679298,-34.897293,-5.749672
-7.983470,6.686687,10.413816,3.203293,-4.706777,-47.490295,-9.035202
-8.525090,6.283375,10.590465,2.929601,-8.045382,-35.242031,-10.677963
-9.161424,5.882332,10.887310,3.196590,-9.740873,-33.562817,-12.320732
-9.778949,5.575070,11.256520,3.251913,-11.741832,-22.370171,-13.024773
-10.482260,5.420615,11.800883,3.469961,-12.062229,-13.943418,-12.790092
-11.413045,5.482842,12.661720,4.544948,-11.508301,-25.280025,-7.861801
-12.331260,5.910212,13.674450,4.773116,-8.502938,-24.756363,-4.341591
-13.688930,7.038922,15.392635,6.842557,-4.432611,-47.863316,1.994781
-14.682978,7.890589,16.668871,5.453068,0.315808,-32.760086,5.045631
-15.618839,9.154655,18.104028,8.231728,4.715027,-59.930229,9.504562
-16.855016,10.826196,20.032426,5.871865,8.506779,-45.435127,12.790092
-17.728800,11.652587,21.215398,6.634864,11.943680,-57.312599,15.840942
-18.459536,12.818414,22.473678,5.576310,14.680487,-52.871731,17.718384
-19.196946,14.067528,23.799540,6.203243,17.072811,-66.443672,19.830505
-19.735753,15.052386,24.820843,4.349864,19.166992,-55.078461,21.238594
-20.463170,15.831489,25.872328,3.644808,20.471455,-52.249653,21.707954
-20.943936,16.357841,26.574939,2.402513,21.247116,-31.812082,22.177315
-21.549079,16.331288,27.038376,1.851342,21.247118,-3.736240,22.177315
-21.752771,16.731045,27.442866,1.406090,21.351515,-62.100227,22.177315
-21.895414,16.752599,27.569163,1.099427,21.351515,-53.215054,22.177315
-21.995515,16.570426,27.538731,1.148555,21.164787,73.643723,22.177315
-21.843804,16.661967,27.473131,1.033696,21.337751,56.412483,21.473274
-21.646326,16.431686,27.176529,1.252455,21.188517,8.717045,20.769234
-21.342133,16.186414,26.785941,2.438478,20.730293,57.736713,19.595825
-21.016877,15.344313,26.022242,4.695578,19.495462,73.914337,18.187744
-20.510764,14.253460,24.977041,3.777470,17.840822,56.615658,15.840942
-19.893301,13.183167,23.865022,5.210890,16.233076,64.612778,13.024773
-19.368419,12.194210,22.887429,4.914578,13.383498,56.492260,11.147324
-18.774737,11.105943,21.813591,6.592456,10.777846,65.451576,7.861801
-18.030180,9.814501,20.528317,5.516683,7.960983,54.129726,4.576271
-17.351667,9.002624,19.548084,4.675009,5.387678,39.482967,2.698830
-16.369919,8.165074,18.293241,4.698932,2.986429,36.840897,0.352020
-15.416088,7.506045,17.146325,4.656422,1.179594,34.643932,-1.525421
-14.511774,7.134429,16.170703,4.352757,-0.869306,27.115547,-2.933510
-13.617748,6.702246,15.177720,4.300186,-2.485478,27.892683,-5.045631
-12.687323,6.438899,14.227705,3.716391,-4.345289,10.791620,-5.749672
-11.742273,6.407339,13.376657,3.463912,-5.377591,8.188093,-6.219032
-10.797143,6.638620,12.674762,3.458173,-5.279517,19.778612,-3.872231
-9.995950,6.721008,12.045371,3.138740,-4.534567,7.084477,-4.576271
-9.222930,6.534069,11.302941,3.077385,-5.490319,16.116611,-7.627121
-8.606813,6.493349,10.781503,2.781144,-6.920469,10.219094,-7.861801
-7.988032,6.536732,10.321701,2.586345,-7.229748,14.283487,-8.096481
-7.459214,6.638398,9.985400,2.568892,-7.246243,25.949697,-5.749672
-6.968505,6.946132,9.839147,2.609401,-5.611681,32.006149,-2.464149
-6.462475,7.254566,9.715570,2.606062,-2.987591,34.464401,0.586700
-5.966977,7.523709,9.602657,2.275848,-0.346445,22.268929,2.229462
-5.477827,7.683583,9.436315,2.168472,1.473021,14.132387,3.402870
-5.056341,7.754971,9.257762,2.115608,2.606689,4.867617,3.637550
-4.494082,7.725897,8.937912,2.147094,2.827821,3.684396,3.637550
-3.834244,7.691713,8.594410,2.250227,2.812737,2.825647,1.994781
-3.249743,7.537601,8.208304,2.261463,1.728298,16.062920,-1.056061
-2.699887,7.436776,7.911702,2.215443,-0.702380,7.202599,-2.933510
-2.083203,7.397904,7.685618,2.154034,-2.533859,1.177944,-3.872231
-1.528738,7.397019,7.553339,2.006018,-3.843656,1.514152,-5.749672
-1.032548,7.434357,7.505719,1.943224,-4.789134,4.472136,-5.749672
-0.547326,7.476325,7.496333,1.777535,-5.329088,5.180133,-6.219032
-0.116507,7.529834,7.530735,1.503227,-6.053398,9.840611,-8.096481
0.245568,7.607214,7.611176,1.299419,-7.872353,12.559722,-9.269882
0.575736,7.662418,7.684018,1.058774,-8.435947,8.773595,-9.269882
0.790642,7.693845,7.734362,0.823109,-8.431549,8.261155,-9.269882
0.950347,7.717300,7.775595,0.584828,-8.426301,8.333763,-8.331161
1.075478,7.686368,7.761243,0.500074,-7.556038,18.187836,-5.514992
1.151001,7.648888,7.735004,0.395726,-6.243623,34.958645,-4.106911
1.215465,7.585854,7.682613,0.309400,-4.023181,53.929810,-1.525421
1.244456,7.538479,7.640506,0.152300,-2.341035,64.109207,-0.586700
1.256289,7.501983,7.606445,0.140229,-0.763101,74.450226,1.056061
1.256405,7.492023,7.596641,0.061452,0.140769,-38.886951,1.056061
1.251106,7.485854,7.589683,0.040040,0.407667,-41.619099,1.290741
1.246079,7.485864,7.588865,0.015873,0.411152,-2.492982,1.290741
1.243748,7.485914,7.588532,0.002268,0.414540,-5.520234,1.290741
1.244669,7.485826,7.588596,0.009710,0.418372,2.552865,1.290741
1.249143,7.485713,7.589220,0.023374,0.422210,1.146647,0.117340
1.257290,7.485572,7.590426,0.037198,0.426063,0.896640,-0.117340
1.255934,7.508609,7.612922,0.140316,-0.196655,-74.703293,-1.994781
1.248013,7.532709,7.635394,0.036696,-1.579598,77.233063,-2.464149
1.231681,7.552248,7.652025,0.122209,-2.138027,-34.119476,-3.168190
1.204609,7.551019,7.646500,0.132734,-2.369967,-5.735219,-3.168190
1.165024,7.549203,7.638570,0.199970,-2.365879,-2.567960,-3.168190
1.109669,7.546850,7.627996,0.268512,-2.361905,-2.412860,-2.464149
1.049758,7.544305,7.616990,0.326125,-2.358641,-2.417840,-1.994781
0.962344,7.523086,7.584388,0.346106,-1.814980,-13.505042,-0.586700
0.868907,7.497884,7.548063,0.362136,-0.592758,-14.965747,1.056061
0.773424,7.481825,7.521695,0.357995,0.752164,-6.516438,1.994781
0.675085,7.481111,7.511508,0.365604,1.312451,-0.292842,2.229462
0.583683,7.483327,7.506055,0.322857,1.314070,-1.455696,2.229462
0.503712,7.485148,7.502077,0.279893,1.315372,-1.291291,2.229462
0.435165,7.486717,7.499353,0.237031,1.316429,-1.315231,2.229462
0.374861,7.488100,7.497477,0.191436,1.317275,-1.314446,2.229462
0.329902,7.489133,7.496395,0.148517,1.317983,-1.315968,2.229462
0.298147,7.489862,7.495794,0.108265,1.318508,-1.316640,2.229462
0.274325,7.490410,7.495432,0.062618,1.318910,-1.316762,2.229462
0.264045,7.490646,7.495299,0.022333,1.319298,-1.314175,2.229462
0.264179,7.490643,7.495300,0.020653,1.319614,1.325290,1.994781
0.275774,7.490375,7.495450,0.063651,1.319960,1.322308,1.994781
0.298835,7.489843,7.495802,0.106664,1.320351,1.322424,1.994781
0.333365,7.489045,7.496461,0.149693,1.320824,1.323177,14.000000
-1.096473,8.717150,8.785839,2.286667,14.000000,90.000000,13.963493
-1.067317,7.926573,7.998107,1.048083,14.000000,22.323229,13.024773
-0.720017,8.055079,8.087195,1.478838,13.972450,28.861151,13.024773
-0.327896,7.824270,7.831137,1.814885,13.958086,2.517639,13.024773
0.084012,7.705418,7.705876,2.115597,13.961738,9.632190,13.024773
0.570281,7.581994,7.603411,2.484886,13.954823,14.050917,13.024773
1.274871,7.405895,7.514823,2.934631,13.952166,13.970115,13.024773
2.041500,7.215550,7.498792,3.356534,13.951438,13.944247,13.024773
2.910499,6.999610,7.580603,3.778733,13.952765,13.958969,13.024773
3.937687,6.922488,7.964058,4.060741,12.001272,4.771413,5.514992
4.928497,7.067459,8.616209,4.517627,6.664103,15.034189,0.586700
5.960309,7.481668,9.565597,4.838651,1.470863,22.716822,-4.341591
6.931448,7.891760,10.503564,4.887691,-1.528016,24.192751,-5.749672
7.885277,8.329427,11.469828,5.084697,-4.827345,33.474751,-9.035202
8.992635,9.016310,12.734258,4.753540,-8.340051,31.369404,-11.382011
10.034511,9.647964,13.920295,4.356274,-10.837951,29.481058,-13.024773
10.894061,10.574476,15.182230,5.828399,-13.462851,64.815956,-18.891785
11.505824,11.798483,16.479933,4.086919,-17.722670,56.101753,-21.003914
11.987689,12.407785,17.252762,3.390941,-20.028656,50.721245,-21.473274
12.588632,12.810662,17.960699,2.132585,-20.835875,12.297242,-21.473274
13.005686,12.951470,18.354521,1.915951,-20.782360,18.977907,-21.473274
13.338141,13.060942,18.667999,1.359498,-20.735693,18.860477,-21.003914
13.578561,13.119695,18.881306,0.912705,-20.689430,13.819456,-19.595825
13.801404,12.738995,18.781926,2.811163,-19.244730,71.486359,-16.544983
13.995897,11.979760,18.422806,1.696412,-17.440689,74.834320,-15.606255
13.922466,11.936235,18.338724,0.628950,-16.478209,-34.156548,-15.606255
13.755984,11.868051,18.168042,1.020045,-16.429125,-18.923456,-15.606255
13.475283,11.769981,17.891777,1.480566,-16.383047,-18.267639,-15.606255
13.126953,11.627713,17.536265,2.079460,-16.341179,-35.467903,-14.902214
12.761032,11.118850,16.925507,3.731128,-15.304645,-63.121372,-13.024773
12.254024,10.418517,16.084359,3.587105,-13.138023,-55.352299,-10.443283
11.847331,9.633115,15.269451,4.598994,-10.233397,-64.309479,-6.923080
11.258743,8.878629,14.338387,3.814451,-7.571068,-49.175774,-4.106911
10.660004,8.158155,13.423530,3.967634,-4.980506,-48.214027,-0.821381
10.005714,7.669398,12.606902,3.735266,-1.782946,-40.795441,1.760101
9.248806,7.172272,11.703927,3.151651,1.393113,-25.230318,4.106911
8.499721,6.870823,10.929477,2.999289,3.723725,-23.234188,6.453712
7.790890,6.679609,10.262316,2.575435,5.959270,-5.753035,7.392441
7.138672,6.721419,9.805004,2.364577,6.563260,-4.326669,7.392441
6.614016,6.780173,9.471851,2.174808,6.583518,-6.347332,7.392441
6.067663,6.842040,9.144947,1.961076,6.600375,-6.471529,5.984352
5.632408,7.009864,8.992342,1.928520,5.447796,-20.495037,3.872231
5.221718,7.241099,8.927478,1.855537,3.329499,-19.804766,1.290741
4.838173,7.318283,8.772980,1.587348,2.185915,-3.534819,1.290741
4.496634,7.400494,8.659505,1.621369,1.476712,-14.435955,-0.117340
4.157682,7.493446,8.569600,1.593682,0.429843,-12.831226,-1.056061
3.771410,7.553945,8.443081,1.518243,-0.824836,-3.105539,-1.760101
3.392543,7.542982,8.270787,1.527327,-0.815046,-1.520949,-1.760101
2.955527,7.536780,8.095566,1.556018,-0.803425,-0.815249,-1.760101
2.537040,7.530463,7.946348,1.581986,-0.793360,-0.853249,-1.760101
2.111659,7.524297,7.814996,1.607700,-0.785235,-0.818829,-1.760101
1.679452,7.518194,7.703493,1.633184,-0.778878,-0.800324,-1.760101
1.212819,7.511749,7.609028,1.659434,-0.773151,-0.784105,-1.760101
0.766695,7.505690,7.544747,1.684590,-0.769222,-0.773511,-1.760101
0.399284,7.500750,7.511370,1.705583,-0.767216,-0.768143,-1.760101
-0.001315,7.495390,7.495390,1.727484,-0.765736,-0.765630,-1.760101
-0.494619,7.488795,7.505111,1.753449,-0.765869,-0.767173,-1.760101
-0.906533,7.483262,7.537971,1.775376,-0.767281,-0.772180,-1.760101
-1.323569,7.477610,7.593845,1.797368,-0.769361,-0.780614,-1.760101
-1.776105,7.471392,7.679600,1.821667,-0.774094,-0.793497,-1.760101
-2.173093,7.465842,7.775676,1.841677,-0.777570,-0.807826,-1.760101
-2.719116,7.366055,7.851901,2.087708,-1.951620,-13.714808,-5.280312
-3.100056,7.596519,8.204721,3.135003,-1.034757,-62.106781,11.851372
-3.483180,8.245635,8.951147,2.423371,8.887425,-51.973904,14.902214
-3.859570,8.604673,9.430625,1.891999,12.142356,-41.983200,14.902214
-4.181227,8.762687,9.709137,1.353072,13.910564,-10.988296,14.667534
-4.483848,8.828840,9.902187,0.947447,13.898285,-12.498816,14.432854
-4.592285,9.077669,10.173159,0.913010,15.119448,-81.295074,17.718384
-4.582870,9.264510,10.336046,0.427000,16.915033,62.699726,17.953064
-4.528089,9.164411,10.222036,1.151729,16.973166,77.287292,15.136894
-4.375681,8.885637,9.904602,1.340753,15.319953,58.027691,13.259453
-4.140568,8.672785,9.610489,1.489458,13.509583,35.450436,12.086052
-3.787882,8.446205,9.256696,1.819427,12.377016,29.117317,10.677963
-3.383063,8.314205,8.976142,2.116849,11.328840,11.489930,10.443283
-2.889161,8.114210,8.613225,2.362633,10.142829,14.746778,9.035202
-2.378055,7.933328,8.282079,2.597427,9.475696,19.938190,7.157761
-1.767076,7.771857,7.970214,2.801310,7.399891,12.363975,5.749672
-1.164867,7.622884,7.711374,2.904465,6.233933,13.592370,2.698830
-0.477833,7.528204,7.543354,3.032342,3.357252,4.925735,1.056061
0.328863,7.492526,7.499740,3.046402,0.842609,0.737348,-2.229462
1.250303,7.541038,7.643985,3.069362,-1.331320,5.041698,-3.168190
1.966598,7.591078,7.841682,3.058897,-2.507868,4.052454,-3.168190
2.604182,7.689796,8.118789,2.939095,-3.674668,9.716834,-5.280312
3.211626,7.840667,8.472934,2.830514,-5.037072,14.119000,-7.157761
3.830079,8.024057,8.891288,2.687742,-6.646480,16.204966,-8.331161
4.513900,8.277853,9.428581,2.478341,-8.190820,24.876245,-10.208603
4.978886,8.479276,9.832976,2.239373,-9.417591,24.405169,-10.912643
5.433897,8.614216,10.184889,2.015596,-10.197339,30.781656,-11.382011
5.840249,8.886860,10.634133,1.747600,-11.448306,42.087257,-13.259453
6.163544,9.205872,11.078690,1.345597,-13.113118,50.063625,-14.667534
6.334178,9.378495,11.317154,0.732853,-14.424319,33.721958,-15.136894
6.452429,9.397573,11.399484,0.357961,-14.405003,11.686852,-15.136894
6.484193,9.399628,11.419184,0.061673,-14.385418,-40.978249,-15.371574
6.398874,9.319410,11.304734,1.070613,-14.358482,-68.750847,-13.259453
6.309834,8.941351,10.943571,2.131360,-12.458019,-80.200737,-8.800522
6.157067,8.446969,10.452788,2.347423,-9.094368,-73.106140,-4.576271
5.972811,7.845551,9.860382,1.770938,-4.232599,-60.029095,0.352020
5.753439,7.489800,9.444531,1.627943,-0.812015,-52.742672,2.933510
5.497946,7.141578,9.012743,1.447594,2.891157,-50.294350,7.392441
5.273517,6.862118,8.654400,1.270909,6.368415,-53.762833,10.443283
5.139521,6.682952,8.430689,0.784631,9.405512,-49.871246,12.555412
5.049931,6.438424,8.182610,1.151170,12.125186,-85.148376,18.422424
5.084599,6.216806,8.031303,0.976691,17.175440,67.684723,21.942635
5.265923,5.967962,7.959052,1.349388,21.016962,44.038494,24.289436
5.645916,5.677741,8.007066,2.010933,23.681541,33.547661,25.697525
6.036143,5.428204,8.117907,2.599180,24.830074,33.390091,26.636246
6.627142,5.083000,8.352000,3.260988,26.101578,30.172297,27.105606
7.314335,4.713870,8.701728,3.883479,26.691526,25.740288,26.636246
8.302492,4.305501,9.352471,4.631550,26.039988,22.441088,24.993484
9.742642,3.765117,10.444864,5.558265,25.476748,16.129198,23.350716
11.146632,3.265160,11.615020,6.342337,23.956963,23.841684,23.116035
12.671316,2.567069,12.928731,7.030315,23.977242,24.687185,23.116035
14.681605,1.913817,14.805817,8.014781,23.483900,7.399888,21.238594
16.429340,1.996239,16.550171,9.492465,20.572773,9.349601,15.606255
18.889542,2.512582,19.055914,10.589008,16.359341,14.327326,10.912643
21.207735,3.314373,21.465160,11.605927,12.335090,19.796518,7.627121
23.952040,4.183584,24.314658,11.536816,8.812470,16.443382,5.045631
27.304484,5.072166,27.771599,11.507851,5.872178,12.356562,3.402870
3.735817,8.577863,9.356070,0.980000,-2.000000,90.000000,-2.933510
3.731638,7.846589,8.688733,2.378571,-4.245161,-85.164101,-8.565842
3.565788,8.261472,8.998153,1.404382,-7.254458,-57.282734,-9.504562
3.401325,8.269757,8.941918,1.209580,-9.271098,-51.131138,-10.677963
3.168233,8.182132,8.774109,1.043017,-9.867663,-23.369850,-10.677963
2.873584,8.103430,8.597852,1.278676,-9.854847,-12.595698,-10.677963
2.492223,8.038787,8.416250,1.600953,-9.838576,-9.563797,-10.443283
2.027408,7.957428,8.211640,1.919265,-9.827402,-9.930695,-10.443283
1.458513,7.907842,8.041220,2.354987,-10.368180,-2.214639,-12.320732
0.910057,7.882830,7.935188,2.691969,-11.826512,-3.568426,-14.432854
0.264548,7.774576,7.779076,2.940649,-13.519106,-14.239576,-14.432854
-0.438513,7.595471,7.608119,3.247876,-13.515347,-16.593493,-12.086052
-1.073394,7.417989,7.495247,3.349174,-12.227954,-13.288145,-6.688393
-1.887180,7.324052,7.563279,3.649429,-7.036747,-2.591013,-3.168190
-3.022241,7.367040,7.962865,3.892550,-3.879189,-6.794374,0.117340
-4.002350,7.507646,8.507852,3.990114,-0.287990,-8.595397,2.229462
-4.781473,7.717779,9.078910,4.029083,1.840936,-15.824432,5.280312
-5.815947,7.963398,9.861083,3.945261,3.997061,-13.018846,5.514992
-6.649301,8.057132,10.446559,3.850124,4.669253,-5.031360,5.514992
-7.649533,8.139661,11.170024,3.691055,4.641697,-4.628219,5.280312
-8.495663,8.146759,11.770555,3.676258,4.372846,-11.038901,2.698830
-9.463939,7.882877,12.316895,3.847990,2.778510,-19.635757,0.586700
-10.298323,7.659883,12.834690,3.627740,1.150205,-13.138111,-0.117340
-11.240218,7.324911,13.416290,4.199365,0.072833,-32.205952,-2.698830
-12.132040,7.003648,14.008479,3.720898,-2.045129,-16.123114,-3.168190
-13.031227,6.918197,14.753790,3.767797,-2.590436,-17.029207,-3.402870
-14.074497,6.842869,15.649803,3.734495,-2.646981,-4.156506,-3.402870
-15.079515,6.758123,16.524648,3.899717,-2.703114,-13.507699,-3.872231
-16.106303,6.416411,17.337339,4.274700,-3.548413,-24.385942,-4.810951
-17.165487,6.026647,18.192702,4.384791,-4.682559,-23.409821,-5.984352
-18.258066,5.495742,19.067253,4.582945,-6.069080,-23.883280,-7.392441
-19.427279,5.289265,20.134436,4.540950,-6.628904,-9.349197,-6.688393
-20.678224,5.408594,21.373859,4.968757,-6.211252,-13.332294,-4.810951
-21.738699,5.583387,22.444270,4.940792,-5.277334,-3.645282,-4.341591
-22.725274,5.435178,23.366198,5.172896,-5.245985,-17.617287,-4.341591
-23.999170,5.277604,24.572612,5.208306,-5.354970,-7.288503,-6.219032
-25.290199,4.785801,25.739037,6.027652,-6.042423,-31.066286,-7.861801
-26.495686,3.812694,26.768602,6.681318,-7.409521,-38.576057,-8.800522
-27.935556,3.586893,28.164891,5.952125,-8.197928,-8.015400,-8.565842
-29.555729,3.476364,29.759473,6.779533,-8.152099,-17.235464,-6.688393
15.866670,8.750874,18.119851,0.653333,-1.000000,90.000000,-0.352020
15.866670,8.089374,17.809806,3.593333,-0.278218,90.000000,0.586700
15.869736,7.176041,17.416776,4.684237,0.178488,88.357407,2.464149
15.906420,6.944564,17.356301,1.277342,2.054710,83.826431,2.933510
15.950976,6.904940,17.381364,0.363063,2.120805,55.734055,2.933510
16.003366,6.889048,17.423166,0.282422,2.180807,18.986324,2.933510
16.079347,6.870543,17.485702,0.342640,2.229830,12.664198,2.933510
16.179323,6.851231,17.570142,0.415459,2.284076,10.362611,2.933510
16.299213,6.831087,17.672807,0.490428,2.338765,9.119831,2.933510
16.439507,6.809765,17.794109,0.567529,2.393829,8.326689,2.933510
16.601250,6.978428,18.008330,2.759511,2.250140,76.806046,-0.117340
16.758808,8.038386,18.586912,3.192625,-0.924217,79.499832,-4.106911
16.911618,8.691259,19.014226,2.862843,-3.423419,79.907982,-5.984352
16.991510,9.637064,19.534186,4.736363,-6.070035,89.786209,-10.208603
16.914624,10.911053,20.128477,5.779579,-10.046734,-85.009865,-14.432854
16.747833,12.225586,20.735353,6.557347,-13.283169,-78.891304,-18.891785
16.348724,13.806076,21.398329,4.965906,-17.805243,-72.346443,-21.942635
15.898044,14.860242,21.761770,6.713553,-21.280293,-64.813278,-27.340286
